distance_remaining,train_length,last_speed,speed_change,time_01,time_12,avg_speed_01,avg_speed_12,speed_0,speed_1,accel_01,accel_12,accel_trend,predicted_crossing_speed,eta_actual,etd_actual,eta_physics,etd_physics,scenario,run_id
500,250,47.91,5.8899999999999935,11.500000000000002,10.799999999999997,43.47826086956521,46.29629629629631,42.02,45.02,0.26086956521739124,0.26759259259259205,0.006723027375200807,50.0,10.100000000000001,15.100000000000001,10.436234606553956,15.654351909830934,decelerating,515
500,200,50.0,3.950000000000003,10.5,10.0,47.61904761904762,50.0,46.05,49.57,0.33523809523809556,0.04299999999999997,-0.2922380952380956,50.0,10.000000000000004,14.000000000000004,10.0,14.0,fast,516
500,250,49.97,4.659999999999997,10.5,10.0,47.61904761904762,50.0,45.31,49.97,0.4438095238095235,0.0,-0.4438095238095235,49.97,10.000000000000004,15.000000000000004,10.006003602161297,15.009005403241945,fast,517
500,100,49.91,2.4099999999999966,10.1,10.0,49.504950495049506,50.0,47.5,49.93,0.24059405940594059,-0.0020000000000003127,-0.2425940594059409,49.889963935083145,10.0,12.0,10.018032458425166,12.0216389501102,accelerating,518
500,200,49.98,4.289999999999999,10.5,10.0,47.61904761904762,50.0,45.69,49.14,0.32857142857142885,0.08399999999999963,-0.24457142857142922,50.0,9.999999999999996,13.999999999999996,10.004001600640256,14.00560224089636,decelerating,519
500,100,49.98,6.709999999999994,10.600000000000001,10.0,47.16981132075471,50.0,43.27,49.99,0.6339622641509433,-0.0010000000000005115,-0.6349622641509438,49.96999599839935,9.999999999999996,11.999999999999996,10.004001600640256,12.004801920768308,moderate,520
500,100,43.83,11.71,14.2,12.100000000000001,35.21126760563381,41.32231404958677,32.12,38.49,0.448591549295775,0.44132231404958644,-0.0072692352461885545,48.86447768708175,10.899999999999999,12.899999999999999,11.407711613050422,13.689253935660506,slow,521
500,250,49.93,8.420000000000002,10.600000000000001,10.0,47.16981132075471,50.0,41.51,49.99,0.8000000000000003,-0.006000000000000227,-0.8060000000000005,49.86991588223513,9.999999999999996,14.999999999999996,10.01401962747847,15.021029441217705,accelerating,522
500,150,49.56,5.440000000000005,11.0,10.3,45.45454545454545,48.543689320388346,44.12,46.9,0.25272727272727286,0.25825242718446634,0.005525154457193482,50.0,10.0,13.0,10.088781275221953,13.115415657788539,decelerating,523
500,100,49.99,4.57,10.700000000000001,10.099999999999998,46.72897196261682,49.50495049504951,45.42,48.45,0.283177570093458,0.15247524752475242,-0.1307023225687056,50.0,10.0,12.0,10.002000400080016,12.00240048009602,fast,524
500,200,42.97,12.54,14.8,12.399999999999999,33.78378378378378,40.322580645161295,30.43,37.34,0.4668918918918921,0.4540322580645158,-0.012859633827376316,48.253130766401156,11.0,15.100000000000001,11.63602513381429,16.290435187340005,slow,525
500,150,49.99,10.100000000000001,10.8,10.0,46.29629629629629,50.0,39.89,49.94,0.9305555555555552,0.005000000000000426,-0.9255555555555548,50.0,10.0,13.0,10.002000400080016,13.00260052010402,accelerating,526
500,100,49.95,1.9600000000000009,10.100000000000001,10.0,49.5049504950495,50.0,47.99,49.92,0.19108910891089104,0.0030000000000001137,-0.18808910891089092,49.980030030030036,9.999999999999996,11.999999999999996,10.01001001001001,12.012012012012011,accelerating,527
500,200,47.23,5.3899999999999935,11.499999999999998,10.900000000000002,43.478260869565226,45.871559633027516,41.84,44.59,0.23913043478260873,0.24220183486238467,0.0030714000797759378,49.794067699157154,10.3,14.3,10.586491636671608,14.821088291340251,fast,528
500,100,44.71,13.740000000000002,14.400000000000002,12.100000000000001,34.722222222222214,41.32231404958677,30.97,38.5,0.5229166666666667,0.5132231404958678,-0.009693526170798883,50.0,10.5,12.5,11.183180496533215,13.419816595839857,slow,529
500,250,39.05,12.429999999999996,16.7,13.800000000000004,29.940119760479043,36.231884057971,26.62,33.49,0.41137724550898214,0.4028985507246372,-0.008478694784344931,44.20875224999536,12.099999999999994,17.599999999999994,12.804097311139566,19.20614596670935,slow,530
500,150,50.0,4.030000000000001,10.599999999999998,10.100000000000001,47.169811320754725,49.5049504950495,45.97,48.33,0.22264150943396224,0.1653465346534655,-0.05729497478049675,50.0,10.0,13.0,10.0,13.0,fast,531
500,100,42.19,8.11,13.8,12.400000000000002,36.231884057971016,40.32258064516128,34.08,38.4,0.3130434782608696,0.3056451612903225,-0.007398316970547103,45.81224651920268,11.399999999999999,13.599999999999994,11.851149561507468,14.22137947380896,slow,532
500,100,49.99,4.710000000000001,10.600000000000001,10.0,47.16981132075471,50.0,45.28,49.21,0.370754716981132,0.07800000000000011,-0.29275471698113187,50.0,9.999999999999996,11.999999999999996,10.002000400080016,12.00240048009602,fast,533
500,100,49.99,0.5700000000000003,9.999999999999998,10.0,50.00000000000001,50.0,49.42,50.0,0.057999999999999836,-0.000999999999999801,-0.058999999999999636,49.979997999599924,10.0,12.0,10.002000400080016,12.00240048009602,fast,534
500,250,44.02,10.25,13.7,12.100000000000001,36.496350364963504,41.32231404958677,33.77,39.18,0.39489051094890487,0.40000000000000024,0.005109489051095373,48.56338936846888,10.799999999999997,15.899999999999999,11.358473421172194,17.037710131758292,slow,535
500,100,37.76,11.099999999999998,16.799999999999997,14.100000000000001,29.761904761904766,35.46099290780141,26.66,32.82,0.36666666666666675,0.3503546099290778,-0.016312056737588954,42.399229474696476,12.5,14.899999999999999,13.241525423728815,15.889830508474578,slow,536
500,100,49.99,2.3000000000000043,10.1,10.0,49.504950495049506,50.0,47.69,49.99,0.22772277227722815,0.0,-0.22772277227722815,49.99,10.0,12.0,10.002000400080016,12.00240048009602,fast,537
500,150,49.97,8.009999999999998,11.200000000000001,10.099999999999998,44.64285714285714,49.50495049504951,41.96,47.26,0.4732142857142854,0.26831683168316844,-0.20489745403111698,50.0,10.000000000000004,13.000000000000004,10.006003602161297,13.007804682809686,decelerating,538
500,200,49.99,7.469999999999999,10.5,10.0,47.61904761904762,50.0,42.52,49.99,0.7114285714285713,0.0,-0.7114285714285713,49.99,10.0,14.0,10.002000400080016,14.002800560112021,accelerating,539
500,150,49.99,4.710000000000001,10.7,10.2,46.728971962616825,49.01960784313726,45.28,47.83,0.23831775700934554,0.21176470588235333,-0.026553051126992216,50.0,10.0,13.0,10.002000400080016,13.00260052010402,decelerating,540
500,100,49.96,5.230000000000004,10.299999999999999,10.0,48.54368932038835,50.0,44.73,50.0,0.5116504854368935,-0.003999999999999915,-0.5156504854368934,49.9199679743795,10.000000000000004,12.000000000000004,10.0080064051241,12.009607686148918,moderate,541
500,250,41.41,10.749999999999996,14.900000000000002,12.799999999999997,33.55704697986577,39.06250000000001,30.66,36.46,0.38926174496644295,0.3867187499999998,-0.0025429949664431684,46.07938843274571,11.5,16.800000000000004,12.074378169524271,18.111567254286406,slow,542
500,100,50.0,8.399999999999999,11.0,10.0,45.45454545454545,50.0,41.6,49.99,0.7627272727272728,0.000999999999999801,-0.761727272727273,50.0,10.000000000000004,12.000000000000004,10.0,12.0,moderate,543
500,150,50.0,0.6000000000000014,10.1,10.0,49.504950495049506,50.0,49.4,49.99,0.05841584158415875,0.000999999999999801,-0.05741584158415895,50.0,10.0,13.0,10.0,13.0,fast,544
500,200,46.14,10.71,13.100000000000001,11.5,38.167938931297705,43.47826086956522,35.43,41.11,0.4335877862595419,0.4373913043478262,0.0038035180882842745,50.0,10.299999999999997,14.299999999999997,10.836584308625921,15.17121803207629,moderate,545
500,200,49.98,6.839999999999996,10.4,10.0,48.07692307692307,50.0,43.14,49.99,0.6586538461538463,-0.0010000000000005115,-0.6596538461538468,49.96999599839935,10.0,14.0,10.004001600640256,14.00560224089636,accelerating,546
500,100,50.0,12.649999999999999,12.200000000000001,10.5,40.983606557377044,47.61904761904762,37.35,44.65,0.5983606557377046,0.5095238095238097,-0.08883684621389487,50.0,10.0,12.0,10.0,12.0,moderate,547
500,200,50.0,6.770000000000003,10.8,10.0,46.29629629629629,50.0,43.23,49.28,0.5601851851851856,0.07199999999999988,-0.48818518518518567,50.0,10.100000000000001,14.100000000000001,10.0,14.0,decelerating,548
500,150,49.98,0.5899999999999963,9.999999999999998,10.0,50.00000000000001,50.0,49.39,49.99,0.06000000000000015,-0.0010000000000005115,-0.061000000000000665,49.96999599839935,10.0,13.0,10.004001600640256,13.005202080832333,fast,549
500,100,42.84,11.560000000000002,14.5,12.500000000000004,34.48275862068966,39.999999999999986,31.28,37.55,0.432413793103448,0.42320000000000035,-0.009213793103447665,47.77930905695612,11.099999999999994,13.099999999999994,11.671335200746965,14.005602240896357,slow,550
500,200,49.97,9.979999999999997,11.600000000000001,10.399999999999999,43.103448275862064,48.07692307692308,39.99,45.66,0.4887931034482753,0.41442307692307717,-0.07437002652519814,50.0,10.0,14.0,10.006003602161297,14.008405043025816,moderate,551
500,200,49.95,7.170000000000002,10.400000000000002,10.0,48.076923076923066,50.0,42.78,49.98,0.6923076923076917,-0.0029999999999994033,-0.6953076923076912,49.919969969969976,10.0,14.0,10.01001001001001,14.014014014014013,accelerating,552
500,250,45.98,9.419999999999995,12.8,11.399999999999999,39.0625,43.85964912280702,36.56,41.54,0.38906249999999976,0.38947368421052614,0.000411184210526383,50.0,10.399999999999999,15.399999999999999,10.87429317094389,16.311439756415833,moderate,553
500,250,49.96,13.740000000000002,12.499999999999998,10.700000000000003,40.00000000000001,46.72897196261681,36.22,43.72,0.6000000000000001,0.5831775700934579,-0.016822429906542147,50.0,10.0,15.0,10.0080064051241,15.01200960768615,moderate,554
500,250,49.98,5.549999999999997,10.899999999999999,10.2,45.87155963302753,49.01960784313726,44.43,47.5,0.28165137614678903,0.2431372549019605,-0.03851412124482853,50.0,10.0,15.0,10.004001600640256,15.006002400960385,fast,555
500,150,50.0,8.5,11.3,10.099999999999998,44.24778761061947,49.50495049504951,41.5,47.7,0.5486725663716816,0.22772277227722748,-0.3209497940944541,50.0,10.0,13.0,10.0,13.0,moderate,556
500,150,41.54,12.07,15.3,12.899999999999999,32.6797385620915,38.759689922480625,29.47,36.09,0.4326797385620918,0.42248062015503846,-0.010199118407053342,46.62522653051322,11.300000000000004,14.5,12.036591237361579,15.647568608570053,slow,557
500,100,49.92,4.690000000000005,10.1,10.0,49.504950495049506,50.0,45.23,49.94,0.4663366336633664,-0.001999999999999602,-0.46833663366336603,49.89996794871796,10.099999999999998,12.099999999999998,10.01602564102564,12.019230769230768,accelerating,558
500,200,49.98,3.1699999999999946,10.299999999999999,10.0,48.54368932038835,50.0,46.81,49.98,0.30776699029126164,0.0,-0.30776699029126164,49.98,10.0,14.0,10.004001600640256,14.00560224089636,decelerating,559
500,200,33.62,8.649999999999999,18.299999999999997,15.8,27.322404371584703,31.645569620253163,24.97,29.63,0.25464480874316947,0.25253164556962016,-0.002113163173549315,37.37567587105324,14.200000000000003,19.400000000000006,14.872099940511601,20.82093991671624,slow,560
500,200,32.92,7.98,18.5,16.099999999999998,27.027027027027028,31.055900621118017,24.94,29.22,0.2313513513513512,0.2298136645962735,-0.0015376867550777051,36.41048700784134,14.399999999999999,19.9,15.188335358444714,21.263669501822598,slow,561
500,150,49.96,7.009999999999998,10.900000000000002,10.0,45.871559633027516,50.0,42.95,49.01,0.555963302752293,0.09500000000000028,-0.4609633027522927,50.0,10.0,13.0,10.0080064051241,13.010408326661329,decelerating,562
500,250,49.95,10.590000000000003,10.7,10.100000000000001,46.728971962616825,49.5049504950495,39.36,49.99,0.9934579439252339,-0.0039603960396038754,-0.9974183399648378,49.91035639599996,9.999999999999996,14.999999999999996,10.01001001001001,15.015015015015015,accelerating,563
500,250,49.98,0.3299999999999983,10.0,10.0,50.0,50.0,49.65,49.99,0.03400000000000034,-0.0010000000000005115,-0.03500000000000086,49.96999599839935,10.000000000000004,15.000000000000004,10.004001600640256,15.006002400960385,fast,564
500,100,49.99,3.6400000000000006,10.399999999999999,10.0,48.07692307692308,50.0,46.35,49.99,0.3500000000000001,0.0,-0.3500000000000001,49.99,10.0,12.0,10.002000400080016,12.00240048009602,fast,565
500,200,49.99,2.6799999999999997,10.200000000000001,10.0,49.01960784313725,50.0,47.31,49.98,0.2617647058823524,0.0010000000000005115,-0.2607647058823519,50.0,9.999999999999996,13.999999999999996,10.002000400080016,14.002800560112021,fast,566
500,150,43.28,12.86,14.8,12.399999999999999,33.78378378378378,40.322580645161295,30.42,37.51,0.47905405405405377,0.4653225806451616,-0.013731473408892192,48.65572297418163,10.899999999999999,13.899999999999999,11.55268022181146,15.018484288354898,slow,567
500,200,49.99,2.700000000000003,10.200000000000001,10.0,49.01960784313725,50.0,47.29,49.97,0.26274509803921564,0.0020000000000003127,-0.2607450980392153,50.0,9.999999999999996,13.999999999999996,10.002000400080016,14.002800560112021,fast,568
500,200,49.97,9.420000000000002,10.7,10.0,46.728971962616825,50.0,40.55,49.98,0.8813084112149533,-0.000999999999999801,-0.8823084112149531,49.95999399639784,10.0,14.0,10.006003602161297,14.008405043025816,accelerating,569
500,100,49.99,4.82,10.599999999999998,10.0,47.169811320754725,50.0,45.17,49.45,0.40377358490566057,0.053999999999999916,-0.34977358490566063,50.0,10.0,12.0,10.002000400080016,12.00240048009602,decelerating,570
500,150,45.33,10.269999999999996,13.2,11.700000000000003,37.87878787878788,42.735042735042725,35.06,40.5,0.41212121212121194,0.4128205128205126,0.0006993006993006312,49.88350223715544,10.5,13.5,11.030222810500772,14.339289653651004,slow,571
500,100,38.29,10.379999999999999,16.300000000000004,13.899999999999999,30.674846625766865,35.97122302158274,27.91,33.56,0.3466257668711657,0.34028776978417247,-0.00633799708699323,42.73355928159013,12.399999999999999,14.699999999999996,13.058239749281798,15.669887699138156,slow,572
500,100,49.98,6.479999999999997,11.000000000000002,10.399999999999999,45.454545454545446,48.07692307692308,43.5,46.87,0.30636363636363606,0.29903846153846153,-0.00732517482517453,50.0,10.0,12.0,10.004001600640256,12.004801920768308,decelerating,573
500,100,49.98,6.099999999999994,10.6,10.0,47.16981132075472,50.0,43.88,49.97,0.5745283018867922,0.000999999999999801,-0.5735283018867924,49.99000400160064,10.0,12.0,10.004001600640256,12.004801920768308,moderate,574
500,100,37.26,7.189999999999998,15.600000000000001,14.099999999999998,32.05128205128205,35.460992907801426,30.07,33.87,0.2435897435897434,0.2404255319148937,-0.003164211674849704,40.48632222108016,12.800000000000004,15.300000000000004,13.419216317767043,16.10305958132045,slow,575
500,250,50.0,7.719999999999999,11.100000000000001,10.2,45.045045045045036,49.01960784313726,42.28,47.3,0.45225225225225185,0.26470588235294146,-0.1875463698993104,50.0,10.0,15.0,10.0,15.0,moderate,576
500,150,49.94,5.8799999999999955,10.3,10.0,48.543689320388346,50.0,44.06,49.91,0.5679611650485431,0.0030000000000001137,-0.564961165048543,49.9700360432519,9.999999999999996,12.999999999999996,10.012014417300762,13.01561874249099,accelerating,577
500,200,49.93,10.93,11.0,10.100000000000001,45.45454545454545,49.5049504950495,39.0,49.94,0.9945454545454543,-0.000990099009900793,-0.9955355535553551,49.920085129081706,10.0,14.0,10.01401962747847,14.019627478469857,accelerating,578
500,200,40.69,10.489999999999998,15.100000000000001,13.099999999999998,33.11258278145695,38.16793893129772,30.2,35.88,0.37615894039735115,0.36717557251908367,-0.008983367878267479,45.20186498548886,11.700000000000003,16.0,12.288031457360532,17.203244040304742,slow,579
500,200,49.98,2.6299999999999955,10.1,10.0,49.504950495049506,50.0,47.35,49.98,0.26039603960395996,0.0,-0.26039603960395996,49.98,10.000000000000004,14.000000000000004,10.004001600640256,14.00560224089636,decelerating,580
500,250,50.0,8.060000000000002,10.5,10.0,47.61904761904762,50.0,41.94,49.98,0.7657142857142857,0.0020000000000003127,-0.7637142857142853,50.0,10.000000000000004,15.000000000000004,10.0,15.0,accelerating,581
500,250,49.92,13.280000000000001,11.3,10.0,44.24778761061947,50.0,36.64,49.98,1.180530973451327,-0.005999999999999517,-1.1865309734513265,49.859903846153856,10.0,15.0,10.01602564102564,15.024038461538462,accelerating,582
500,200,36.75,9.370000000000001,16.7,14.5,29.940119760479043,34.48275862068966,27.38,32.45,0.30359281437125774,0.29655172413793085,-0.0070410902333268854,40.78471733520994,12.899999999999999,17.700000000000003,13.605442176870747,19.047619047619047,slow,583
500,100,50.0,3.6099999999999994,10.499999999999998,10.0,47.61904761904763,50.0,46.39,48.81,0.23047619047619067,0.11899999999999977,-0.1114761904761909,50.0,10.0,12.0,10.0,12.0,decelerating,584
500,100,44.79,9.549999999999997,13.3,11.700000000000003,37.59398496240601,42.735042735042725,35.24,40.38,0.38646616541353385,0.3769230769230765,-0.009543088490457319,48.997669981280154,10.699999999999996,12.699999999999996,11.163206072784103,13.395847287340924,slow,585
500,100,49.95,4.050000000000004,10.100000000000001,10.0,49.5049504950495,50.0,45.9,49.95,0.40099009900990135,0.0,-0.40099009900990135,49.95,9.999999999999996,11.999999999999996,10.01001001001001,12.012012012012011,accelerating,586
500,200,46.27,10.370000000000005,12.9,11.400000000000002,38.75968992248062,43.85964912280701,35.9,41.38,0.4248062015503879,0.4289473684210526,0.004141166870664681,50.0,10.399999999999999,14.399999999999999,10.806137886319428,15.1285930408472,slow,587
500,100,46.59,11.650000000000006,13.1,11.400000000000002,38.16793893129771,43.85964912280701,34.94,41.24,0.4809160305343515,0.4692982456140351,-0.011617784920316399,50.0,10.299999999999997,12.299999999999997,10.73191672032625,12.8783000643915,slow,588
500,200,49.98,3.8799999999999955,10.3,10.0,48.543689320388346,50.0,46.1,49.99,0.37766990291262137,-0.0010000000000005115,-0.37866990291262187,49.96999599839935,10.0,14.0,10.004001600640256,14.00560224089636,decelerating,589
500,100,49.99,0.010000000000005116,10.0,10.0,50.0,50.0,49.98,49.98,0.0,0.0010000000000005115,0.0010000000000005115,50.0,9.999999999999996,11.999999999999996,10.002000400080016,12.00240048009602,fast,590
500,150,49.99,12.96,12.299999999999999,10.500000000000004,40.650406504065046,47.619047619047606,37.03,44.26,0.5878048780487802,0.5457142857142859,-0.0420905923344943,50.0,10.0,13.0,10.002000400080016,13.00260052010402,moderate,591
500,100,36.19,8.019999999999996,16.5,14.599999999999998,30.303030303030305,34.24657534246576,28.17,32.46,0.25999999999999995,0.25547945205479433,-0.004520547945205622,39.71969676781976,13.200000000000003,15.700000000000003,13.815971262779774,16.579165515335728,slow,592
500,150,45.46,10.68,13.3,11.699999999999996,37.59398496240601,42.735042735042754,34.78,40.49,0.4293233082706767,0.42478632478632483,-0.004536983484351886,50.0,10.400000000000006,13.400000000000006,10.998680158380994,14.298284205895293,moderate,593
500,250,49.98,3.0700000000000003,10.2,10.0,49.01960784313726,50.0,46.91,50.0,0.3029411764705886,-0.0020000000000003127,-0.30494117647058894,49.95999199679871,10.000000000000004,15.000000000000004,10.004001600640256,15.006002400960385,fast,594
500,250,49.18,13.869999999999997,12.799999999999999,10.900000000000002,39.0625,45.871559633027516,35.31,42.81,0.5859375,0.5844036697247703,-0.0015338302752296862,50.0,9.999999999999996,14.999999999999996,10.1667344448963,15.250101667344449,moderate,595
500,150,49.95,9.260000000000005,11.1,10.0,45.04504504504504,50.0,40.69,49.42,0.7864864864864869,0.053000000000000116,-0.7334864864864867,50.0,10.000000000000004,13.000000000000004,10.01001001001001,13.013013013013012,moderate,596
500,100,39.11,12.079999999999998,16.5,13.700000000000003,30.303030303030305,36.4963503649635,27.03,33.71,0.40484848484848485,0.39416058394160564,-0.01068790090687921,44.14912789493231,12.0,14.299999999999997,12.784454103809768,15.341344924571722,slow,597
500,200,48.67,5.200000000000003,11.1,10.600000000000001,45.04504504504504,47.16981132075471,43.47,46.1,0.23693693693693718,0.24245283018867925,0.005515893251742066,50.0,10.099999999999998,14.099999999999998,10.273268954181221,14.382576535853708,fast,598
500,250,49.99,2.289999999999999,10.2,10.000000000000002,49.01960784313726,49.99999999999999,47.7,49.98,0.2235294117647053,0.0010000000000005113,-0.2225294117647048,50.0,10.0,15.0,10.002000400080016,15.003000600120023,fast,599
500,250,49.96,9.36,11.200000000000001,10.0,44.64285714285714,50.0,40.6,48.42,0.6982142857142857,0.15399999999999991,-0.5442142857142858,50.0,9.999999999999996,15.099999999999998,10.0080064051241,15.01200960768615,moderate,600
500,250,49.96,12.030000000000001,11.8,10.100000000000001,42.3728813559322,49.5049504950495,37.93,46.79,0.7508474576271186,0.313861386138614,-0.4369860714885046,50.0,10.0,15.0,10.0080064051241,15.01200960768615,moderate,601
500,200,49.97,10.259999999999998,10.799999999999999,10.0,46.2962962962963,50.0,39.71,49.95,0.9481481481481484,0.001999999999999602,-0.9461481481481488,49.99001200720432,10.0,14.0,10.006003602161297,14.008405043025816,accelerating,602
500,250,49.98,13.299999999999997,12.200000000000001,10.299999999999997,40.983606557377044,48.54368932038836,36.68,45.28,0.7049180327868853,0.45631067961165017,-0.24860735317523508,50.0,10.0,15.0,10.004001600640256,15.006002400960385,moderate,603
500,150,49.24,4.810000000000002,11.000000000000002,10.399999999999999,45.454545454545446,48.07692307692308,44.43,46.88,0.22272727272727294,0.2269230769230769,0.004195804195803954,50.0,10.0,13.0,10.154346060113728,13.200649878147846,fast,604
500,150,49.96,9.810000000000002,11.299999999999999,10.100000000000001,44.247787610619476,49.5049504950495,40.15,48.49,0.7380530973451331,0.14554455445544542,-0.5925085428896877,50.0,10.0,13.0,10.0080064051241,13.010408326661329,moderate,605
500,250,49.98,3.9199999999999946,10.2,9.999999999999998,49.01960784313726,50.00000000000001,46.06,49.96,0.38235294117647045,0.0019999999999996024,-0.38035294117647084,50.0,10.0,15.0,10.004001600640256,15.006002400960385,fast,606
500,150,40.12,7.18,14.3,13.0,34.96503496503497,38.46153846153846,32.94,36.75,0.2664335664335666,0.25923076923076904,-0.0072027972027975395,43.350692537771295,12.0,15.5,12.462612163509473,16.201395812562314,slow,607
500,200,49.98,6.809999999999995,10.3,10.0,48.543689320388346,50.0,43.17,49.99,0.6621359223300971,-0.0010000000000005115,-0.6631359223300977,49.96999599839935,10.0,14.0,10.004001600640256,14.00560224089636,accelerating,608
500,100,49.96,1.7100000000000009,10.099999999999998,10.0,49.50495049504951,50.0,48.25,49.96,0.16930693069306943,0.0,-0.16930693069306943,49.96,10.0,12.0,10.0080064051241,12.009607686148918,fast,609
500,100,50.0,11.57,11.8,10.200000000000003,42.3728813559322,49.019607843137244,38.43,46.38,0.6737288135593222,0.35490196078431335,-0.3188268527750089,50.0,10.0,12.0,10.0,12.0,moderate,610
500,100,49.22,11.769999999999996,12.3,10.799999999999997,40.65040650406504,46.29629629629631,37.45,43.71,0.5089430894308942,0.5101851851851852,0.0012420957542910172,50.0,10.0,12.0,10.158472165786266,12.190166598943518,moderate,611
500,100,49.99,5.18,10.8,10.2,46.29629629629629,49.01960784313726,44.81,47.74,0.27129629629629626,0.22058823529411767,-0.05070806100217859,50.0,10.000000000000004,12.000000000000004,10.002000400080016,12.00240048009602,fast,612
500,150,49.98,4.729999999999997,10.400000000000002,10.0,48.076923076923066,50.0,45.25,49.99,0.45576923076923087,-0.0010000000000005115,-0.45676923076923137,49.96999599839935,10.0,13.0,10.004001600640256,13.005202080832333,fast,613
500,100,49.96,1.7800000000000011,10.099999999999998,10.0,49.50495049504951,50.0,48.18,49.96,0.1762376237623764,0.0,-0.1762376237623764,49.96,10.0,12.0,10.0080064051241,12.009607686148918,fast,614
500,250,37.05,8.799999999999997,16.4,14.3,30.487804878048784,34.96503496503497,28.25,32.99,0.2890243902439026,0.2839160839160836,-0.005108306327819001,40.88152609873257,12.799999999999997,18.9,13.495276653171391,20.242914979757085,slow,615
500,100,49.98,4.589999999999996,10.4,10.0,48.07692307692307,50.0,45.39,49.97,0.4403846153846152,0.000999999999999801,-0.43938461538461543,49.99000400160064,9.999999999999996,11.999999999999996,10.004001600640256,12.004801920768308,fast,616
500,200,49.96,6.630000000000003,10.299999999999999,10.100000000000001,48.54368932038835,49.5049504950495,43.33,49.99,0.6466019417475732,-0.0029702970297030827,-0.6495722387772763,49.93027324830161,9.999999999999996,13.999999999999996,10.0080064051241,14.011208967173738,accelerating,617
500,100,49.98,0.0,10.0,10.0,50.0,50.0,49.98,49.97,-0.000999999999999801,0.000999999999999801,0.001999999999999602,49.99000400160064,9.999999999999996,11.999999999999996,10.004001600640256,12.004801920768308,fast,618
500,100,49.96,4.480000000000004,10.2,10.0,49.01960784313726,50.0,45.48,49.94,0.4372549019607844,0.0020000000000003127,-0.4352549019607841,49.98001601281025,10.0,12.0,10.0080064051241,12.009607686148918,accelerating,619
500,250,49.97,9.369999999999997,10.700000000000001,10.0,46.72897196261682,50.0,40.6,49.94,0.8728971962616818,0.0030000000000001137,-0.8698971962616817,50.0,10.100000000000001,15.100000000000001,10.006003602161297,15.009005403241945,accelerating,620
500,150,35.37,7.629999999999999,16.8,14.8,29.76190476190476,33.78378378378378,27.74,31.8,0.24166666666666678,0.24121621621621597,-0.00045045045045080667,38.77989844806638,13.600000000000001,17.4,14.136273678258412,18.377155781735937,slow,621
500,100,49.99,6.850000000000001,10.9,10.0,45.87155963302752,50.0,43.14,48.97,0.5348623853211008,0.10200000000000031,-0.43286238532110044,50.0,9.999999999999996,11.999999999999996,10.002000400080016,12.00240048009602,decelerating,622
500,100,46.38,10.700000000000003,13.0,11.400000000000002,38.46153846153846,43.85964912280701,35.68,41.46,0.4446153846153847,0.4315789473684211,-0.013036437246963573,50.0,10.299999999999997,12.299999999999997,10.780508840017248,12.936610608020699,moderate,623
500,250,39.78,11.200000000000003,15.799999999999999,13.500000000000004,31.645569620253166,37.037037037037024,28.58,34.69,0.3867088607594937,0.37703703703703717,-0.009671823722456507,44.51902761484461,11.899999999999999,17.4,12.56913021618904,18.85369532428356,slow,624
500,150,49.97,5.289999999999999,10.5,10.0,47.61904761904762,50.0,44.68,49.99,0.5057142857142859,-0.0020000000000003127,-0.5077142857142862,49.94998799279567,9.999999999999996,12.999999999999996,10.006003602161297,13.007804682809686,decelerating,625
500,250,49.99,4.520000000000003,10.400000000000002,10.0,48.076923076923066,50.0,45.47,50.0,0.4355769230769231,-0.000999999999999801,-0.43657692307692286,49.979997999599924,10.0,15.0,10.002000400080016,15.003000600120023,fast,626
500,200,49.94,5.869999999999997,10.3,10.0,48.543689320388346,50.0,44.07,49.99,0.5747572815533982,-0.005000000000000426,-0.5797572815533987,49.88993992791349,10.0,14.0,10.012014417300762,14.016820184221066,accelerating,627
500,100,49.99,5.840000000000003,10.899999999999999,10.100000000000001,45.87155963302753,49.5049504950495,44.15,47.65,0.3211009174311927,0.231683168316832,-0.08941774911436068,50.0,10.0,12.0,10.002000400080016,12.00240048009602,fast,628
500,150,49.98,0.6199999999999974,9.999999999999998,10.0,50.00000000000001,50.0,49.36,49.99,0.06300000000000026,-0.0010000000000005115,-0.06400000000000078,49.96999599839935,10.0,13.0,10.004001600640256,13.005202080832333,fast,629
500,200,49.93,12.560000000000002,11.3,10.0,44.24778761061947,50.0,37.37,50.0,1.117699115044248,-0.007000000000000029,-1.124699115044248,49.85990186260765,10.0,14.0,10.01401962747847,14.019627478469857,accelerating,630
500,100,50.0,4.68,10.2,10.0,49.01960784313726,50.0,45.32,50.0,0.4588235294117647,0.0,-0.4588235294117647,50.0,10.0,12.0,10.0,12.0,accelerating,631
500,250,49.98,5.869999999999997,10.899999999999999,10.3,45.87155963302753,48.543689320388346,44.11,47.4,0.30183486238532103,0.2504854368932037,-0.05134942549211735,50.0,10.0,15.0,10.004001600640256,15.006002400960385,fast,632
500,100,47.28,12.280000000000001,13.1,11.2,38.16793893129771,44.642857142857146,35.0,41.72,0.5129770992366411,0.49642857142857166,-0.01654852780806948,50.0,10.200000000000003,12.200000000000003,10.575296108291031,12.690355329949238,slow,633
500,100,50.0,7.259999999999998,10.500000000000002,10.0,47.61904761904761,50.0,42.74,49.95,0.6866666666666666,0.004999999999999716,-0.681666666666667,50.0,10.0,12.0,10.0,12.0,accelerating,634
