vehicle_id,first_seen,total_fuel_liters,total_co2_kg,total_wait_time_seconds
f_north_eb.76,912.1,20.71599999999846,47.853959999998025,33.2000000000002
f_north_wb.76,912.1,21.065999999998443,48.662459999997814,28.20000000000013
f_south_eb.76,912.1,20.71599999999846,47.853959999998025,33.2000000000002
f_south_wb.76,912.1,20.127999999998487,46.49567999999838,41.60000000000032
f_west_ns.19,912.1,1.227000000000001,2.8343699999999963,0.30000000000000004
f_west_sn.19,912.1,1.267000000000001,2.9267699999999954,0.30000000000000004
f_north_eb.77,924.1,19.944999999998558,46.07294999999831,30.500000000000163
f_north_wb.77,924.1,19.88199999999856,45.92741999999834,31.400000000000176
f_south_eb.77,924.1,19.944999999998558,46.07294999999831,30.500000000000163
f_south_wb.77,924.1,19.28699999999859,44.5529699999987,39.9000000000003
f_north_eb.78,936.1,19.236999999998652,44.43746999999855,26.900000000000112
f_north_wb.78,936.1,19.117999999998656,44.16257999999862,28.600000000000136
f_south_eb.78,936.1,19.09699999999866,44.114069999998634,28.90000000000014
f_south_wb.78,936.1,18.431999999998688,42.57791999999903,38.400000000000276
f_north_eb.79,948.1,19.137999999998716,44.20877999999843,14.599999999999964
f_north_wb.79,948.1,18.36799999999875,42.43007999999889,25.600000000000094
f_south_eb.79,948.1,18.227999999998758,42.106679999998974,27.600000000000122
f_south_wb.79,948.1,18.500999999998747,42.73730999999881,23.700000000000067
f_east_ns.20,960.1,1.330000000000001,3.072299999999994,0.2
f_east_sn.20,960.1,1.442000000000001,3.3310199999999917,0.2
f_north_eb.80,960.1,18.996999999998785,43.88306999999833,2.9000000000000012
f_north_wb.80,960.1,18.6609999999988,43.10690999999853,7.699999999999989
f_south_eb.80,960.1,18.695999999998797,43.187759999998505,7.19999999999999
f_south_wb.80,960.1,18.17799999999882,41.99117999999882,14.599999999999964
f_west_ns.20,960.1,1.8829999999999887,4.349730000000004,24.300000000000075
f_west_sn.20,960.1,1.9409999999999903,4.4837100000000065,24.500000000000078
f_north_eb.81,972.1,18.22599999999888,42.10205999999861,0.2
f_north_wb.81,972.1,18.218999999998882,42.085889999998614,0.30000000000000004
f_south_eb.81,972.1,17.97399999999889,41.519939999998755,3.800000000000002
f_south_wb.81,972.1,18.218999999998882,42.085889999998614,0.30000000000000004
f_north_eb.82,984.1,17.265999999998986,39.884459999999,0.2
f_north_wb.82,984.1,14.206999999999129,32.81817000000083,43.900000000000354
f_south_eb.82,984.1,17.265999999998986,39.884459999999,0.2
f_south_wb.82,984.1,17.265999999998986,39.884459999999,0.2
f_north_eb.83,996.1,16.298999999999094,37.6506899999994,0.30000000000000004
f_north_wb.83,996.1,13.435999999999225,31.03716000000093,41.200000000000315
f_south_eb.83,996.1,14.233999999999188,32.880540000000636,29.800000000000153
f_south_wb.83,996.1,13.246999999999234,30.60057000000096,43.900000000000354
f_east_ns.21,1008.1,1.267000000000001,2.9267699999999954,0.30000000000000004
f_east_sn.21,1008.1,1.259000000000001,2.9082899999999956,0.30000000000000004
f_north_eb.84,1008.1,12.615999999999325,29.142960000000876,39.20000000000029
f_north_wb.84,1008.1,12.580999999999326,29.06211000000088,39.700000000000294
f_south_eb.84,1008.1,12.391999999999335,28.62552000000091,42.40000000000033
f_south_wb.84,1008.1,13.441999999999286,31.051020000000747,27.40000000000012
f_west_ns.21,1008.1,1.299000000000001,3.0006899999999948,0.30000000000000004
f_west_sn.21,1008.1,1.4030000000000011,3.2409299999999925,0.30000000000000004
f_north_eb.85,1020.1,12.397999999999396,28.639380000000727,28.600000000000136
f_north_wb.85,1020.1,11.704999999999428,27.038550000000836,38.50000000000028
f_south_eb.85,1020.1,11.627999999999432,26.860680000000848,39.60000000000029
f_south_wb.85,1020.1,13.517999999999343,31.226580000000553,12.599999999999971
f_north_eb.86,1032.1,11.612999999999493,26.826030000000667,26.1000000000001
f_north_wb.86,1032.1,11.4659999999995,26.48646000000069,28.20000000000013
f_south_eb.86,1032.1,13.418999999999409,30.997890000000385,0.30000000000000004
f_south_wb.86,1032.1,12.73999999999944,29.42940000000049,9.99999999999998
f_north_eb.87,1044.1,12.458999999999515,28.780290000000353,0.30000000000000004
f_north_wb.87,1044.1,11.324999999999568,26.16075000000053,16.499999999999964
f_south_eb.87,1044.1,12.458999999999515,28.780290000000353,0.30000000000000004
f_south_wb.87,1044.1,12.423999999999516,28.699440000000358,0.7999999999999999
f_east_ns.22,1056.1,1.283000000000001,2.963729999999995,0.30000000000000004
f_east_sn.22,1056.1,1.1860000000000008,2.739659999999997,0.2
f_north_eb.88,1056.1,11.50599999999962,26.57886000000032,0.2
f_north_wb.88,1056.1,11.49899999999962,26.56269000000032,0.30000000000000004
f_south_eb.88,1056.1,11.49899999999962,26.56269000000032,0.30000000000000004
f_south_wb.88,1056.1,11.50599999999962,26.57886000000032,0.2
f_west_ns.22,1056.1,1.338000000000001,3.090779999999994,0.2
f_west_sn.22,1056.1,1.338000000000001,3.090779999999994,0.2
f_north_eb.89,1068.1,10.545999999999726,24.361260000000286,0.2
f_north_wb.89,1068.1,10.545999999999726,24.361260000000286,0.2
f_south_eb.89,1068.1,10.538999999999726,24.345090000000287,0.30000000000000004
f_south_wb.89,1068.1,10.545999999999726,24.361260000000286,0.2
f_north_eb.90,1080.1,9.578999999999832,22.127490000000254,0.30000000000000004
f_north_wb.90,1080.1,9.585999999999832,22.143660000000253,0.2
f_south_eb.90,1080.1,9.585999999999832,22.143660000000253,0.2
f_south_wb.90,1080.1,9.585999999999832,22.143660000000253,0.2
f_north_eb.91,1092.1,8.625999999999937,19.92606000000022,0.2
f_north_wb.91,1092.1,8.618999999999938,19.90989000000022,0.30000000000000004
f_south_eb.91,1092.1,8.625999999999937,19.92606000000022,0.2
f_south_wb.91,1092.1,8.625999999999937,19.92606000000022,0.2
f_north_eb.92,1104.1,7.666000000000007,17.708460000000187,0.2
f_north_wb.92,1104.1,7.666000000000007,17.708460000000187,0.2
f_south_eb.92,1104.1,7.666000000000007,17.708460000000187,0.2
f_south_wb.92,1104.1,7.659000000000006,17.692290000000188,0.30000000000000004
f_west_ns.23,1109.2,1.171000000000001,2.7050099999999975,0.30000000000000004
f_east_ns.23,1112.4,1.299000000000001,3.0006899999999948,0.30000000000000004
f_east_sn.23,1112.4,1.290000000000001,2.979899999999995,0.2
f_west_sn.23,1115.6,1.243000000000001,2.871329999999996,0.30000000000000004
f_north_eb.93,1116.1,6.699000000000005,15.474690000000155,0.30000000000000004
f_north_wb.93,1116.1,6.699000000000005,15.474690000000155,0.30000000000000004
f_south_eb.93,1116.1,6.706000000000006,15.490860000000156,0.2
f_south_wb.93,1116.1,6.699000000000005,15.474690000000155,0.30000000000000004
f_north_eb.94,1128.1,5.739000000000004,13.257090000000122,0.30000000000000004
f_north_wb.94,1128.1,5.739000000000004,13.257090000000122,0.30000000000000004
f_south_eb.94,1128.1,5.746000000000005,13.273260000000123,0.2
f_south_wb.94,1128.1,5.739000000000004,13.257090000000122,0.30000000000000004
f_north_eb.95,1140.1,4.7790000000000035,11.03949000000009,0.30000000000000004
f_north_wb.95,1140.1,4.786000000000004,11.05566000000009,0.2
f_south_eb.95,1140.1,4.7790000000000035,11.03949000000009,0.30000000000000004
f_south_wb.95,1140.1,4.7790000000000035,11.03949000000009,0.30000000000000004
f_east_ns.24,1152.1,1.843999999999992,4.259640000000001,21.20000000000003
f_east_sn.24,1152.1,1.8559999999999952,4.287360000000001,21.600000000000037
f_north_eb.96,1152.1,3.819000000000003,8.821890000000057,0.30000000000000004
f_north_wb.96,1152.1,3.819000000000003,8.821890000000057,0.30000000000000004
f_south_eb.96,1152.1,3.826000000000003,8.838060000000057,0.2
f_south_wb.96,1152.1,3.826000000000003,8.838060000000057,0.2
f_west_ns.24,1152.1,1.7940000000000014,4.144139999999994,12.199999999999973
f_west_sn.24,1152.1,1.7570000000000014,4.058669999999993,12.499999999999972
f_north_eb.97,1164.1,2.859000000000002,6.604290000000024,0.30000000000000004
f_north_wb.97,1164.1,2.8660000000000023,6.620460000000024,0.2
f_south_eb.97,1164.1,2.859000000000002,6.604290000000024,0.30000000000000004
f_south_wb.97,1164.1,2.859000000000002,6.604290000000024,0.30000000000000004
f_north_eb.98,1176.1,1.9060000000000015,4.402859999999992,0.2
f_north_wb.98,1176.1,1.8990000000000016,4.386689999999991,0.30000000000000004
f_south_eb.98,1176.1,1.9060000000000015,4.402859999999992,0.2
f_south_wb.98,1176.1,1.9060000000000015,4.402859999999992,0.2
f_north_eb.99,1188.1,0.9460000000000007,2.185260000000002,0.2
f_north_wb.99,1188.1,0.9460000000000007,2.185260000000002,0.2
f_south_eb.99,1188.1,0.9460000000000007,2.185260000000002,0.2
f_south_wb.99,1188.1,0.9390000000000007,2.1690900000000024,0.30000000000000004
